Flux intensity plot (units kW/m2)
Max. flux,80.795967,kW/m2
Min. flux,0.000000,kW/m2
Ave. flux,8.667157,kW/m2

, -->
,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,0.040,
0.500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080958,0.566705,2.104905,5.748010,15.301040,36.673921,47.846109,34.164227,11.415062,2.752568,1.052452,0.161916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161916,0.809579,1.942989,5.424178,19.753723,39.507447,56.508602,37.402542,14.410503,5.100347,0.728621,0.566705,0.080958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080958,1.133410,2.428736,5.424178,18.458397,38.535952,60.232665,40.317026,14.815293,4.290768,1.862031,0.485747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161916,0.809579,2.185863,6.881420,17.405945,47.846109,62.337570,43.150552,18.215524,5.181305,1.700116,0.323832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.340,0.080958,0.000000,0.000000,0.000000,0.000000,0.000000,0.242874,0.242874,1.942989,7.448125,18.053608,41.855226,64.118643,41.612352,16.758282,4.776515,1.538200,0.566705,0.323832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.809579,2.347779,7.852915,19.429892,42.988636,63.875770,43.555341,17.405945,5.667052,2.266821,0.242874,0.080958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161916,0.647663,2.833526,8.743451,20.320429,46.550783,66.223548,45.093541,17.001155,6.638546,2.509694,0.323832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.890537,2.104905,8.095788,21.291923,48.250898,63.794812,45.984078,19.348934,6.476631,2.023947,0.728621,0.161916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080958,0.971495,2.833526,8.905367,22.101502,48.250898,71.000064,46.065036,20.968092,6.071841,2.185863,0.485747,0.080958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
