Flux intensity plot (units kW/m2)
Max. flux,157.497245,kW/m2
Min. flux,0.000000,kW/m2
Ave. flux,17.176698,kW/m2

, -->
,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,0.040,
0.500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,1.468886,5.059497,11.424671,27.256000,65.447042,108.207952,67.079137,29.051305,10.445413,3.100982,1.142467,0.326419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,1.795305,5.549126,10.445413,34.437221,69.690491,116.858059,74.423569,26.766371,11.914299,4.406659,1.305677,0.489629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,1.305677,4.080240,13.383186,34.437221,73.607521,123.876071,85.358610,32.315497,12.567138,4.896287,2.121725,0.652838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.979257,2.121725,4.733078,11.751090,35.253269,76.871712,132.526179,90.581317,31.989078,14.362443,5.222707,2.448144,0.163210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326419,2.121725,4.406659,16.647377,37.538203,91.560574,128.445940,87.153916,35.742898,15.994539,5.059497,2.448144,0.816048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,1.958515,4.896287,16.810587,38.027832,92.050203,127.629892,80.299113,37.538203,19.095521,7.181222,1.958515,0.489629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.121725,5.222707,13.872814,39.986347,83.236886,129.425197,87.643545,34.763641,17.137006,6.854802,3.264192,0.163210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,2.448144,6.201964,17.463425,41.455233,88.296383,123.712862,89.602060,34.763641,18.116263,5.549126,2.774563,0.489629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489629,3.590611,6.691593,16.320958,40.475976,92.213413,133.995065,87.480335,48.636455,18.116263,5.549126,4.406659,0.489629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
