Flux intensity plot (units kW/m2)
Max. flux,152.637653,kW/m2
Min. flux,0.000000,kW/m2
Ave. flux,13.710857,kW/m2

, -->
,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,0.040,
0.500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133192,1.331917,2.663833,9.456609,25.839184,61.800935,114.145261,64.464768,25.040034,8.257884,2.131067,1.198725,0.133192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133192,0.665958,2.530642,8.790650,22.775776,66.729026,121.337611,76.185635,23.974501,6.659583,3.196600,1.065533,0.266383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.665958,4.128942,11.054909,27.437484,68.726902,129.462303,78.050318,27.171101,7.858309,2.663833,0.932342,0.399575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.465108,3.196600,8.657459,28.369826,73.921377,131.593370,80.847343,25.572801,8.790650,1.997875,0.532767,0.133192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133192,0.133192,2.930217,7.458733,27.837059,75.386485,125.200169,76.984785,28.103442,10.122567,2.930217,0.399575,0.133192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133192,1.065533,3.329792,6.526392,23.574926,74.720527,129.462303,79.382235,24.240884,9.323417,2.797025,0.665958,0.665958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.799150,2.264258,10.655334,26.904717,76.851593,126.665278,69.526052,28.902592,7.991500,2.930217,0.532767,0.399575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266383,0.799150,3.596175,8.391075,25.173226,74.320952,121.337611,72.722652,29.701742,11.454484,3.729367,1.065533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266383,0.799150,1.731492,11.987250,26.771526,76.851593,115.477178,68.327327,22.775776,7.991500,3.462983,0.532767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
