Flux intensity plot (units kW/m2)
Max. flux,168.546103,kW/m2
Min. flux,0.000000,kW/m2
Ave. flux,17.197382,kW/m2

, -->
,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,0.040,
0.500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334085,1.837470,5.345367,9.521435,29.900647,81.850932,115.092433,69.489771,27.060920,9.020307,3.340854,2.004513,0.334085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501128,1.503384,3.507897,13.029332,34.911928,83.020231,133.968260,75.503309,28.397262,11.024819,3.173812,2.171555,0.167043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334085,1.336342,4.009025,12.695247,32.907416,82.519103,130.293320,78.175992,33.742629,11.358905,4.176068,1.336342,0.501128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334085,0.501128,3.173812,14.031588,37.751654,82.519103,133.133046,85.358829,31.738116,9.855520,4.677196,1.002256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334085,1.503384,4.343111,12.361161,35.246014,85.024744,129.625149,82.519103,31.236988,14.532716,4.677196,1.336342,0.167043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501128,2.338598,4.677196,14.866802,33.909672,87.530384,127.954722,96.550691,36.749398,11.692990,3.841983,2.672683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334085,2.004513,3.674940,13.196375,41.259551,88.365598,130.126278,86.194043,40.925466,13.196375,5.512410,1.503384,0.334085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167043,1.169299,4.677196,13.530460,35.246014,83.354316,140.148841,92.207580,38.920953,12.528204,6.180581,1.169299,0.334085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835214,2.004513,4.677196,11.692990,37.918697,84.356573,139.814755,96.550691,39.087996,11.358905,6.347623,2.505641,0.334085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
