Flux intensity plot (units kW/m2)
Max. flux,109.164629,kW/m2
Min. flux,0.000000,kW/m2
Ave. flux,10.787017,kW/m2

, -->
,1.000,0.960,0.920,0.880,0.840,0.800,0.760,0.720,0.680,0.640,0.600,0.560,0.520,0.480,0.440,0.400,0.360,0.320,0.280,0.240,0.200,0.160,0.120,0.080,0.040,
0.500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,0.838921,2.726494,7.025966,14.995717,47.923377,75.083452,44.987152,14.785987,4.509202,1.572977,0.209730,0.104865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,1.468112,2.202168,6.816235,18.036807,55.054207,84.835912,49.391489,15.310313,4.718932,1.887573,0.943786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,0.629191,2.831359,9.123269,19.714650,57.780702,97.944057,56.627185,18.141672,5.138393,2.307033,0.419461,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,1.468112,1.677843,8.284347,22.965469,73.405610,96.056484,58.724488,18.665998,7.445426,2.936224,1.048652,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314595,0.629191,3.355685,6.187044,24.748177,69.420734,104.865157,59.773140,22.021683,5.872449,2.202168,0.838921,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,1.153517,2.411899,10.171920,23.489795,63.548285,106.543000,68.057487,24.014121,8.074617,2.411899,0.629191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419461,0.838921,3.460550,7.025966,26.321154,68.057487,107.277056,65.330993,26.740615,6.711370,3.041090,0.943786,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314595,0.524326,3.145955,8.808673,24.118986,70.469386,105.179753,60.297465,24.643312,9.647594,2.411899,1.363247,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,0.209730,3.355685,8.074617,24.118986,71.622902,103.187315,65.645588,28.313592,9.123269,3.460550,1.153517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,0.629191,3.670280,7.969752,28.837918,65.645588,102.558124,68.162352,23.699525,8.389213,3.355685,0.734056,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.838921,1.887573,8.389213,26.006559,66.379644,96.266214,71.098576,24.433582,10.486516,2.936224,1.363247,0.629191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314595,1.468112,2.726494,8.389213,25.272503,67.323431,103.606775,66.065049,29.257379,8.284347,3.250820,1.153517,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209730,0.104865,2.307033,7.235696,23.699525,59.143949,99.726764,68.372082,25.796829,6.606505,2.307033,1.048652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,0.524326,2.726494,7.130831,22.546009,63.758015,107.277056,69.735329,24.748177,7.655156,3.355685,1.153517,0.209730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.629191,2.097303,7.550291,22.965469,64.177476,109.164629,67.533161,22.965469,8.703808,3.565415,1.258382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524326,1.782708,5.767584,20.134110,57.990432,95.322428,63.338555,21.497357,9.332999,2.307033,0.629191,0.419461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,0.629191,2.411899,6.501640,21.916818,53.061769,91.022956,61.450982,21.916818,6.396775,2.307033,1.363247,0.104865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,0.419461,1.887573,5.662718,18.980593,50.964466,78.858598,54.425017,19.609784,7.025966,1.992438,0.838921,0.104865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104865,1.677843,5.452988,18.351402,51.383927,83.053204,51.174197,19.295189,7.760022,1.992438,0.629191,0.104865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
